typ,datum,insats,utdelning,sjuor,sexor,femmor,kassa,year
1,2016-09-25,324.0,252,0,0,6,1440.0,2016
1,2016-10-01,324.0,0,0,0,6,1116.0,2016
1,2016-10-08,324.0,0,0,0,0,792.0,2016
1,2016-10-15,288.0,0,0,0,0,504.0,2016
1,2016-10-22,216.0,0,0,0,0,288.0,2016
1,2016-10-23,216.0,0,0,0,7,72.0,2016
1,2016-10-29,288.0,0,0,2,22,-216.0,2016
1,2016-11-05,256.0,176,0,0,4,-296.0,2016
1,2016-11-06,324.0,0,0,0,0,-620.0,2016
1,2016-11-12,288.0,48,0,0,3,-860.0,2016
1,2016-11-19,270.0,88,0,2,22,-1042.0,2016
1,2016-11-26,324.0,0,0,0,0,-1366.0,2016
1,2016-11-27,216.0,0,0,0,0,-1582.0,2016
1,2016-12-03,256.0,0,0,0,4,-1838.0,2016
1,2016-12-10,288.0,0,0,0,0,-2126.0,2016
1,2016-12-17,288.0,0,0,0,0,-2414.0,2016
1,2016-12-23,324.0,0,0,0,0,-2738.0,2016
1,2016-12-25,243.0,0,0,0,0,-2981.0,2016
1,2016-12-26,288.0,116,0,2,20,-3153.0,2016
1,2016-12-27,270.0,0,0,0,0,-3423.0,2016
1,2016-12-28,243.0,0,0,0,5,-3666.0,2016
1,2016-12-29,243.0,0,0,0,0,-3909.0,2016
1,2016-12-30,288.0,0,0,0,0,-4197.0,2016
1,2016-12-31,288.0,135,0,0,5,-4350.0,2016
1,2017-01-07,288.0,0,0,0,0,-4638.0,2017
1,2017-01-14,324.0,105,0,0,5,-4857.0,2017
1,2017-01-21,324.0,0,0,0,0,-5181.0,2017
1,2017-01-28,288.0,828,0,2,22,-4641.0,2017
1,2017-01-29,324.0,0,0,0,0,-4965.0,2017
1,2017-02-04,288.0,996,0,2,22,-4257.0,2017
1,2017-02-11,324.0,90,0,0,3,-4491.0,2017
1,2017-02-18,240.0,0,0,0,0,-4731.0,2017
1,2017-02-25,256.0,0,0,0,6,-4987.0,2017
1,2017-02-26,270.0,0,0,0,0,-5257.0,2017
1,2017-03-04,324.0,2520,0,2,20,-3061.0,2017
1,2017-03-11,288.0,153,0,3,27,-3196.0,2017
1,2017-03-18,288.0,0,0,0,4,-3484.0,2017
1,2017-03-25,270.0,0,0,0,0,-3754.0,2017
1,2017-03-26,288.0,788,0,2,20,-3254.0,2017
1,2017-04-01,216.0,0,0,0,0,-3470.0,2017
1,2017-04-08,324.0,0,0,0,0,-3794.0,2017
1,2017-04-14,324.0,0,0,0,0,-4118.0,2017
1,2017-04-16,256.0,0,0,0,0,-4374.0,2017
1,2017-04-22,324.0,0,0,0,0,-4698.0,2017
1,2017-04-29,324.0,0,0,0,0,-5022.0,2017
1,2017-05-01,324.0,1554,0,3,27,-3792.0,2017
1,2017-05-06,324.0,0,0,0,0,-4116.0,2017
1,2017-05-07,320.0,68,0,0,4,-4368.0,2017
1,2017-05-13,324.0,95,0,0,5,-4597.0,2017
1,2017-05-14,288.0,0,0,0,0,-4885.0,2017
1,2017-05-20,270.0,60,0,0,3,-5095.0,2017
1,2017-05-27,216.0,0,0,0,0,-5311.0,2017
1,2017-05-28,256.0,2481,1,12,57,-3086.0,2017
1,2017-06-03,324.0,0,0,0,0,-3410.0,2017
1,2017-06-10,225.0,0,0,0,0,-3635.0,2017
1,2017-06-11,192.0,108,0,0,3,-3719.0,2017
1,2017-06-17,324.0,0,0,0,0,-4043.0,2017
1,2017-06-25,288.0,330,0,0,3,-4001.0,2017
1,2017-07-01,243.0,0,0,0,0,-4244.0,2017
1,2017-07-06,324.0,264,0,3,30,-4304.0,2017
1,2017-07-08,288.0,0,0,0,0,-4592.0,2017
1,2017-07-09,288.0,0,0,0,0,-4880.0,2017
1,2017-07-15,324.0,0,0,0,0,-5204.0,2017
1,2017-07-22,256.0,0,0,0,0,-5460.0,2017
1,2017-07-23,288.0,0,0,0,0,-5748.0,2017
1,2017-07-25,288.0,162,0,0,6,-5874.0,2017
1,2017-07-29,216.0,0,0,0,0,-6090.0,2017
1,2017-08-05,288.0,0,0,0,0,-6378.0,2017
1,2017-08-13,288.0,0,0,0,0,-6666.0,2017
1,2017-08-16,288.0,0,0,0,5,-6954.0,2017
1,2017-08-19,216.0,0,0,0,0,-7170.0,2017
1,2017-08-23,288.0,111,0,3,27,-7347.0,2017
1,2017-08-24,324.0,0,0,0,0,-7671.0,2017
1,2017-08-25,288.0,0,0,0,0,-7959.0,2017
1,2017-08-26,288.0,0,0,0,0,-8247.0,2017
1,2017-08-27,256.0,78,0,0,3,-8425.0,2017
1,2017-09-02,324.0,216,0,0,4,-8533.0,2017
1,2017-09-03,324.0,0,0,0,0,-8857.0,2017
1,2017-09-09,288.0,108,0,0,4,-9037.0,2017
1,2017-09-10,324.0,0,0,0,0,-9361.0,2017
1,2017-09-16,324.0,0,0,0,0,-9685.0,2017
1,2017-09-23,216.0,0,0,0,0,-9901.0,2017
1,2017-09-30,216.0,0,0,0,4,-10117.0,2017
1,2017-10-01,288.0,0,0,0,0,-10405.0,2017
1,2017-10-07,288.0,0,0,0,0,-10693.0,2017
1,2017-10-14,256.0,0,0,0,6,-10949.0,2017
1,2017-10-21,288.0,0,0,0,0,-11237.0,2017
1,2017-10-28,324.0,250,0,0,5,-11311.0,2017
1,2017-10-29,324.0,30,0,2,20,-11605.0,2017
1,2017-11-04,288.0,0,0,0,0,-11893.0,2017
1,2017-11-11,288.0,0,0,0,0,-12181.0,2017
1,2017-11-12,216.0,0,0,0,0,-12397.0,2017
1,2017-11-18,324.0,0,0,0,0,-12721.0,2017
1,2017-11-25,288.0,124,0,0,4,-12885.0,2017
1,2017-11-26,216.0,0,0,0,6,-13101.0,2017
1,2017-12-02,243.0,84,0,0,4,-13260.0,2017
1,2017-12-09,256.0,0,0,0,4,-13516.0,2017
1,2017-12-16,288.0,0,0,0,0,-13804.0,2017
1,2017-12-23,288.0,0,0,0,0,-14092.0,2017
1,2017-12-25,288.0,0,0,0,0,-14380.0,2017
1,2017-12-26,288.0,0,0,0,0,-14668.0,2017
1,2017-12-27,288.0,0,0,0,4,-14956.0,2017
1,2017-12-28,288.0,50,0,2,20,-15194.0,2017
1,2017-12-29,324.0,0,0,0,0,-15518.0,2017
1,2017-12-30,216.0,0,0,0,0,-15734.0,2017
1,2017-12-31,192.0,0,0,0,0,-15926.0,2017
1,2018-01-06,324.0,0,0,0,0,-16250.0,2018
1,2018-01-13,288.0,126,0,2,20,-16412.0,2018
1,2018-01-20,216.0,44,0,2,20,-16584.0,2018
1,2018-01-27,324.0,111,0,3,30,-16797.0,2018
1,2018-01-28,288.0,0,0,0,7,-17085.0,2018
1,2018-02-03,288.0,0,0,0,7,-17373.0,2018
1,2018-02-10,288.0,0,0,0,5,-17661.0,2018
1,2018-02-17,288.0,0,0,0,0,-17949.0,2018
1,2018-02-24,288.0,1075,0,0,5,-17162.0,2018
1,2018-02-25,324.0,0,0,0,0,-17486.0,2018
1,2018-03-03,324.0,0,0,0,0,-17810.0,2018
1,2018-03-10,288.0,0,0,0,6,-18098.0,2018
1,2018-03-17,288.0,0,0,0,3,-18386.0,2018
1,2018-03-24,288.0,154,0,0,7,-18520.0,2018
1,2018-03-29,324.0,598,1,11,51,-18246.0,2018
1,2018-03-30,216.0,0,0,0,0,-18462.0,2018
1,2018-03-31,320.0,0,0,0,0,-18782.0,2018
1,2018-04-01,324.0,46,0,2,20,-19060.0,2018
1,2018-04-07,216.0,54,0,3,27,-19222.0,2018
1,2018-04-14,324.0,280,0,0,4,-19266.0,2018
1,2018-04-21,324.0,185,0,0,5,-19405.0,2018
1,2018-04-28,288.0,57,0,0,3,-19636.0,2018
1,2018-05-01,324.0,0,0,0,0,-19960.0,2018
1,2018-05-05,216.0,3924,0,4,32,-16252.0,2018
1,2018-05-06,288.0,88,0,4,32,-16452.0,2018
1,2018-05-12,288.0,80,0,0,5,-16660.0,2018
1,2018-05-13,324.0,60,0,0,4,-16924.0,2018
1,2018-05-19,288.0,44,0,2,20,-17168.0,2018
1,2018-05-26,324.0,128,0,0,4,-17364.0,2018
1,2018-05-27,324.0,0,0,0,0,-17688.0,2018
1,2018-06-02,288.0,0,0,0,0,-17976.0,2018
1,2018-06-09,288.0,0,0,0,5,-18264.0,2018
1,2018-06-10,243.0,0,0,0,6,-18507.0,2018
1,2018-06-16,288.0,0,0,0,0,-18795.0,2018
1,2018-06-24,192.0,85,0,0,5,-18902.0,2018
1,2018-06-30,288.0,414,0,0,6,-18776.0,2018
1,2018-07-05,288.0,1121,1,11,50,-17943.0,2018
1,2018-07-07,288.0,186,0,0,6,-18045.0,2018
1,2018-07-08,324.0,117,0,3,27,-18252.0,2018
1,2018-07-14,288.0,0,0,0,0,-18540.0,2018
1,2018-07-21,324.0,0,0,0,0,-18864.0,2018
1,2018-07-22,324.0,0,0,0,0,-19188.0,2018
1,2018-07-28,288.0,72,0,0,4,-19404.0,2018
1,2018-07-31,256.0,0,0,0,0,-19660.0,2018
1,2018-08-04,324.0,0,0,0,0,-19984.0,2018
1,2018-08-11,288.0,0,0,0,0,-20272.0,2018
1,2018-08-12,243.0,0,0,0,4,-20515.0,2018
1,2018-08-14,324.0,0,0,0,0,-20839.0,2018
1,2018-08-18,324.0,372,0,0,6,-20791.0,2018
1,2018-08-22,216.0,0,0,0,0,-21007.0,2018
1,2018-08-23,288.0,0,0,0,0,-21295.0,2018
1,2018-08-24,288.0,30,0,2,20,-21553.0,2018
1,2018-08-25,216.0,607,0,1,13,-21162.0,2018
1,2018-08-26,324.0,0,0,0,5,-21486.0,2018
1,2018-09-01,324.0,0,0,0,0,-21810.0,2018
1,2018-09-02,324.0,0,0,0,6,-22134.0,2018
1,2018-09-08,288.0,0,0,0,0,-22422.0,2018
1,2018-09-09,324.0,490,0,0,5,-22256.0,2018
1,2018-09-15,324.0,0,0,0,4,-22580.0,2018
1,2018-09-16,324.0,0,0,0,0,-22904.0,2018
1,2018-09-22,324.0,0,0,0,4,-23228.0,2018
1,2018-09-29,324.0,0,0,0,6,-23552.0,2018
1,2018-09-30,256.0,0,0,0,0,-23808.0,2018
1,2018-10-06,324.0,1124,1,11,51,-23008.0,2018
1,2018-10-13,288.0,0,0,0,0,-23296.0,2018
1,2018-10-20,288.0,0,0,0,0,-23584.0,2018
1,2018-10-27,216.0,233,1,11,49,-23567.0,2018
1,2018-10-28,192.0,355,1,11,48,-23404.0,2018
1,2018-11-03,288.0,0,0,0,0,-23692.0,2018
1,2018-11-10,324.0,296,0,0,4,-23720.0,2018
1,2018-11-11,324.0,0,0,0,0,-24044.0,2018
1,2018-11-17,320.0,0,0,0,0,-24364.0,2018
1,2018-11-24,288.0,0,0,0,0,-24652.0,2018
1,2018-11-25,288.0,351,1,11,50,-24589.0,2018
1,2018-12-01,288.0,0,0,0,4,-24877.0,2018
1,2018-12-08,324.0,0,0,0,5,-25201.0,2018
1,2018-12-15,288.0,267,0,3,27,-25222.0,2018
1,2018-12-22,288.0,0,0,0,0,-25510.0,2018
1,2018-12-23,324.0,0,0,0,0,-25834.0,2018
1,2018-12-25,270.0,0,0,0,0,-26104.0,2018
1,2018-12-26,324.0,0,0,0,0,-26428.0,2018
1,2018-12-27,324.0,0,0,0,0,-26752.0,2018
1,2018-12-28,288.0,0,0,0,0,-27040.0,2018
1,2018-12-29,288.0,2246,0,2,20,-25082.0,2018
1,2018-12-30,288.0,0,0,0,0,-25370.0,2018
1,2018-12-31,240.0,0,0,0,0,-25610.0,2018
1,2019-01-05,288.0,0,0,0,0,-25898.0,2019
1,2019-01-12,216.0,92,0,0,4,-26022.0,2019
1,2019-01-19,288.0,0,0,0,0,-26310.0,2019
1,2019-01-26,216.0,0,0,0,0,-26526.0,2019
1,2019-01-27,288.0,0,0,0,0,-26814.0,2019
1,2019-02-02,324.0,796,0,0,4,-26342.0,2019
1,2019-02-09,270.0,0,0,0,0,-26612.0,2019
1,2019-02-16,288.0,0,0,0,0,-26900.0,2019
1,2019-02-23,288.0,0,0,0,0,-27188.0,2019
1,2019-03-02,216.0,372,0,0,6,-27032.0,2019
1,2019-03-03,216.0,770,0,2,20,-26478.0,2019
1,2019-03-09,324.0,141,0,3,30,-26661.0,2019
1,2019-03-16,288.0,0,0,0,0,-26949.0,2019
1,2019-03-23,216.0,0,0,0,0,-27165.0,2019
1,2019-03-30,324.0,0,0,0,0,-27489.0,2019
1,2019-03-31,180.0,176,0,0,8,-27493.0,2019
1,2019-04-06,216.0,0,0,0,0,-27709.0,2019
1,2019-04-13,324.0,135,0,0,5,-27898.0,2019
1,2019-04-18,288.0,0,0,2,20,-28186.0,2019
1,2019-04-19,180.0,0,0,0,0,-28366.0,2019
1,2019-04-20,324.0,62,0,1,12,-28628.0,2019
1,2019-04-21,324.0,205,0,0,5,-28747.0,2019
1,2019-04-27,324.0,0,0,0,0,-29071.0,2019
1,2019-05-01,324.0,0,0,0,5,-29395.0,2019
1,2019-05-04,216.0,10150,1,11,49,-19461.0,2019
1,2019-05-11,288.0,0,0,0,0,-19749.0,2019
1,2019-05-12,216.0,100,0,0,5,-19865.0,2019
1,2019-05-18,288.0,0,0,0,0,-20153.0,2019
1,2019-05-25,324.0,0,0,0,0,-20477.0,2019
1,2019-05-26,288.0,0,0,0,0,-20765.0,2019
1,2019-06-01,324.0,0,0,0,0,-21089.0,2019
1,2019-06-08,216.0,765,0,0,3,-20540.0,2019
1,2019-06-09,243.0,225,0,0,5,-20558.0,2019
1,2019-06-15,324.0,0,0,0,0,-20882.0,2019
1,2019-06-23,288.0,0,0,0,0,-21170.0,2019
1,2019-06-29,288.0,0,0,0,3,-21458.0,2019
1,2019-07-04,270.0,0,0,0,0,-21728.0,2019
1,2019-07-06,288.0,0,0,0,0,-22016.0,2019
1,2019-07-07,288.0,0,0,0,0,-22304.0,2019
1,2019-07-13,288.0,0,0,0,0,-22592.0,2019
1,2019-07-20,288.0,120,0,0,4,-22760.0,2019
1,2019-07-21,288.0,0,0,0,0,-23048.0,2019
1,2019-07-27,288.0,54,0,3,30,-23282.0,2019
1,2019-07-30,216.0,0,0,0,5,-23498.0,2019
1,2019-08-03,324.0,6598,1,12,59,-17224.0,2019
1,2019-08-10,216.0,0,0,1,11,-17440.0,2019
1,2019-08-11,288.0,0,0,0,0,-17728.0,2019
1,2019-08-14,240.0,0,0,2,20,-17968.0,2019
1,2019-08-17,324.0,0,0,0,6,-18292.0,2019
1,2019-08-21,324.0,0,0,0,0,-18616.0,2019
1,2019-08-22,324.0,0,0,0,0,-18940.0,2019
1,2019-08-23,288.0,0,0,0,0,-19228.0,2019
1,2019-08-24,288.0,0,0,0,0,-19516.0,2019
1,2019-08-25,324.0,126,0,3,30,-19714.0,2019
1,2019-08-31,288.0,84,0,0,4,-19918.0,2019
1,2019-09-01,240.0,0,0,0,0,-20158.0,2019
1,2019-09-07,192.0,428,0,1,11,-19922.0,2019
1,2019-09-08,324.0,0,0,0,0,-20246.0,2019
1,2019-09-14,288.0,60,0,0,3,-20474.0,2019
1,2019-09-21,288.0,0,0,0,0,-20762.0,2019
1,2019-09-28,324.0,112,0,0,4,-20974.0,2019
1,2019-09-29,288.0,464,0,0,4,-20798.0,2019
1,2019-10-05,270.0,0,0,0,0,-21068.0,2019
1,2019-10-12,324.0,0,0,0,0,-21392.0,2019
1,2019-10-19,216.0,36,0,1,11,-21572.0,2019
1,2019-10-26,324.0,0,0,0,0,-21896.0,2019
1,2019-10-27,324.0,0,0,3,27,-22220.0,2019
1,2019-11-02,288.0,324,0,0,4,-22184.0,2019
1,2019-11-09,324.0,120,0,0,5,-22388.0,2019
1,2019-11-10,288.0,160,0,0,5,-22516.0,2019
1,2019-11-16,288.0,0,0,0,4,-22804.0,2019
1,2019-11-23,288.0,0,0,0,0,-23092.0,2019
1,2019-11-30,288.0,170,0,0,5,-23210.0,2019
1,2019-12-01,324.0,0,0,0,0,-23534.0,2019
1,2019-12-07,216.0,124,0,0,4,-23626.0,2019
1,2019-12-14,288.0,0,0,0,0,-23914.0,2019
1,2019-12-21,288.0,148,0,0,4,-24054.0,2019
1,2019-12-23,288.0,0,0,0,0,-24342.0,2019
1,2019-12-25,288.0,168,0,0,4,-24462.0,2019
1,2019-12-26,288.0,0,0,0,5,-24750.0,2019
1,2019-12-27,288.0,0,0,0,0,-25038.0,2019
1,2019-12-28,243.0,0,0,0,0,-25281.0,2019
1,2019-12-29,288.0,0,0,0,0,-25569.0,2019
1,2019-12-30,324.0,0,0,0,0,-25893.0,2019
1,2019-12-31,324.0,436,0,1,12,-25781.0,2019
1,2020-01-04,288.0,0,0,0,0,-26069.0,2020
1,2020-01-11,288.0,0,0,0,0,-26357.0,2020
1,2020-01-18,288.0,0,0,0,0,-26645.0,2020
1,2020-01-25,288.0,0,0,0,0,-26933.0,2020
1,2020-02-01,288.0,0,0,0,0,-27221.0,2020
1,2020-02-08,324.0,364,0,0,7,-27181.0,2020
1,2020-02-15,288.0,0,0,0,0,-27469.0,2020
1,2020-02-22,324.0,0,0,0,0,-27793.0,2020
1,2020-02-29,288.0,152,0,2,20,-27929.0,2020
1,2020-03-07,288.0,0,0,0,0,-28217.0,2020
1,2020-03-14,288.0,32,0,2,20,-28473.0,2020
1,2020-03-21,324.0,0,0,0,0,-28797.0,2020
1,2020-03-28,288.0,0,0,0,0,-29085.0,2020
1,2020-04-04,324.0,2894,1,11,51,-26515.0,2020
1,2020-04-09,288.0,0,0,0,0,-26803.0,2020
1,2020-04-10,288.0,0,0,0,5,-27091.0,2020
1,2020-04-11,288.0,0,0,0,0,-27379.0,2020
1,2020-04-12,324.0,0,0,0,0,-27703.0,2020
1,2020-04-18,288.0,0,0,0,5,-27991.0,2020
1,2020-04-25,288.0,0,0,0,0,-28279.0,2020
1,2020-05-02,324.0,0,0,0,7,-28603.0,2020
1,2020-05-09,216.0,0,0,0,0,-28819.0,2020
1,2020-05-16,288.0,0,0,0,6,-29107.0,2020
1,2020-05-17,324.0,0,0,0,0,-29431.0,2020
1,2020-05-23,243.0,130,0,0,5,-29544.0,2020
1,2020-05-30,324.0,0,0,0,0,-29868.0,2020
1,2020-05-31,288.0,1419,1,12,58,-28737.0,2020
1,2020-06-06,324.0,0,0,0,0,-29061.0,2020
1,2020-06-13,288.0,30,0,2,20,-29319.0,2020
1,2020-06-14,324.0,0,0,0,0,-29643.0,2020
1,2020-06-21,216.0,148,0,2,20,-29711.0,2020
1,2020-06-27,324.0,0,0,0,5,-30035.0,2020
1,2020-07-02,288.0,72,0,2,20,-30251.0,2020
1,2020-07-04,324.0,0,0,0,5,-30575.0,2020
1,2020-07-05,216.0,2574,0,3,27,-28217.0,2020
1,2020-07-11,324.0,0,0,0,6,-28541.0,2020
1,2020-07-18,324.0,0,0,0,0,-28865.0,2020
1,2020-07-19,288.0,200,0,4,32,-28953.0,2020
1,2020-07-25,324.0,0,0,0,0,-29277.0,2020
1,2020-07-28,216.0,0,0,0,0,-29493.0,2020
1,2020-08-01,324.0,0,0,0,0,-29817.0,2020
1,2020-08-08,288.0,0,0,0,0,-30105.0,2020
1,2020-08-09,288.0,148,0,0,4,-30245.0,2020
1,2020-08-15,180.0,0,0,0,0,-30425.0,2020
1,2020-08-19,324.0,80,0,0,5,-30669.0,2020
1,2020-08-22,324.0,0,0,0,0,-30993.0,2020
1,2020-08-25,324.0,30,0,1,12,-31287.0,2020
1,2020-08-29,288.0,171,0,3,27,-31404.0,2020
1,2020-08-30,216.0,0,0,0,0,-31620.0,2020
1,2020-09-05,324.0,0,0,0,0,-31944.0,2020
1,2020-09-06,324.0,0,0,0,0,-32268.0,2020
1,2020-09-12,324.0,0,0,0,0,-32592.0,2020
1,2020-09-13,288.0,75,0,1,12,-32805.0,2020
1,2020-09-19,324.0,0,0,0,0,-33129.0,2020
1,2020-09-26,324.0,0,0,0,0,-33453.0,2020
1,2020-09-27,288.0,0,0,0,6,-33741.0,2020
1,2020-10-03,324.0,459,1,11,51,-33606.0,2020
1,2020-10-10,288.0,0,0,0,0,-33894.0,2020
1,2020-10-17,324.0,0,0,0,0,-34218.0,2020
1,2020-10-24,324.0,0,0,3,27,-34542.0,2020
1,2020-10-25,324.0,0,0,0,5,-34866.0,2020
1,2020-10-31,288.0,25468,1,11,50,-9686.0,2020
1,2020-11-07,288.0,0,0,0,0,-9974.0,2020
1,2020-11-08,216.0,210,0,3,27,-9980.0,2020
1,2020-11-14,216.0,38,0,2,20,-10158.0,2020
1,2020-11-21,288.0,0,0,0,0,-10446.0,2020
1,2020-11-28,288.0,0,0,0,0,-10734.0,2020
1,2020-12-05,288.0,110,0,0,5,-10912.0,2020
1,2020-12-12,288.0,0,0,0,0,-11200.0,2020
1,2020-12-19,288.0,0,0,0,0,-11488.0,2020
1,2020-12-23,288.0,845,0,0,5,-10931.0,2020
1,2020-12-25,288.0,329,0,1,12,-10890.0,2020
1,2020-12-26,324.0,0,0,0,0,-11214.0,2020
1,2020-12-27,288.0,0,0,0,0,-11502.0,2020
1,2020-12-28,324.0,156,0,4,36,-11670.0,2020
1,2020-12-29,324.0,0,0,0,0,-11994.0,2020
1,2020-12-30,270.0,0,0,0,0,-12264.0,2020
1,2020-12-31,324.0,0,0,0,0,-12588.0,2020
1,2021-01-02,324.0,0,0,0,0,-12912.0,2021
1,2021-01-09,324.0,1191,1,11,51,-12045.0,2021
1,2021-01-16,288.0,0,0,0,0,-12333.0,2021
1,2021-01-23,256.0,129,0,0,3,-12460.0,2021
1,2021-01-30,216.0,0,0,0,0,-12676.0,2021
1,2021-02-06,288.0,556,0,2,20,-12408.0,2021
1,2021-02-13,288.0,0,0,0,0,-12696.0,2021
1,2021-02-20,288.0,0,0,0,0,-12984.0,2021
1,2021-02-27,324.0,0,0,0,0,-13308.0,2021
1,2021-03-06,324.0,540,0,0,4,-13092.0,2021
1,2021-03-13,288.0,60,0,0,4,-13320.0,2021
1,2021-05-01,256.0,0,0,0,0,-13576.0,2021
1,2021-05-08,324.0,45,0,1,12,-13855.0,2021
1,2021-05-15,288.0,0,0,0,0,-14143.0,2021
1,2021-05-22,324.0,155,0,0,5,-14312.0,2021
1,2021-05-29,324.0,770,0,0,5,-13866.0,2021
1,2021-05-30,324.0,0,0,0,0,-14190.0,2021
1,2021-06-05,288.0,0,0,0,0,-14478.0,2021
1,2021-06-12,192.0,0,0,0,0,-14670.0,2021
1,2021-06-19,324.0,0,0,0,0,-14994.0,2021
1,2021-06-27,288.0,57,0,0,3,-15225.0,2021
1,2021-07-03,288.0,0,0,0,0,-15513.0,2021
1,2021-07-10,288.0,21,0,1,12,-15780.0,2021
1,2021-07-17,324.0,0,0,0,0,-16104.0,2021
1,2021-07-31,324.0,1656,1,11,51,-14772.0,2021
1,2021-08-07,288.0,0,0,0,0,-15060.0,2021
1,2021-08-14,324.0,0,0,0,5,-15384.0,2021
1,2021-08-18,288.0,0,0,0,0,-15672.0,2021
1,2021-08-21,240.0,252,0,0,3,-15660.0,2021
1,2021-08-24,243.0,0,0,3,27,-15903.0,2021
1,2021-08-28,240.0,0,0,0,0,-16143.0,2021
1,2021-09-04,288.0,0,0,0,0,-16431.0,2021
1,2021-09-11,324.0,0,0,0,0,-16755.0,2021
1,2021-09-18,288.0,228,0,0,4,-16815.0,2021
1,2021-09-25,288.0,0,0,0,4,-17103.0,2021
1,2021-10-09,324.0,144,0,3,30,-17283.0,2021
1,2021-10-16,216.0,0,0,0,0,-17499.0,2021
1,2021-10-23,324.0,177,0,3,27,-17646.0,2021
1,2021-10-24,288.0,0,0,0,3,-17934.0,2021
1,2021-10-30,288.0,412,0,0,4,-17810.0,2021
1,2021-11-06,288.0,420,0,0,6,-17678.0,2021
1,2021-11-13,324.0,0,0,0,0,-18002.0,2021
1,2021-11-20,192.0,0,0,0,3,-18194.0,2021
1,2021-11-27,288.0,0,0,0,4,-18482.0,2021
1,2021-12-04,288.0,300,0,0,6,-18470.0,2021
1,2021-12-11,256.0,0,0,0,0,-18726.0,2021
1,2021-12-18,270.0,550,0,2,22,-18446.0,2021
1,2021-12-23,192.0,0,0,0,0,-18638.0,2021
1,2021-12-31,243.0,0,0,0,0,-18881.0,2021
1,2022-01-01,324.0,192,0,0,6,-19013.0,2022
1,2022-01-08,288.0,0,0,0,0,-19301.0,2022
1,2022-01-15,320.0,0,0,0,3,-19621.0,2022
1,2022-01-22,180.0,3880,0,5,35,-15921.0,2022
1,2022-01-29,324.0,538,0,2,20,-15707.0,2022
2,2016-01-02,288.0,1042,0,2,22,754.0,2016
2,2016-01-09,324.0,0,0,0,0,430.0,2016
2,2016-01-16,216.0,0,0,0,0,214.0,2016
